url,final_url,filename,content_type,size,sha256,group,manual_type,discovered_from,local_path,status
https://www.faa.gov/space/office_spaceports/Spaceport-Licensing-Primer.pdf,https://www.faa.gov/space/office_spaceports/Spaceport-Licensing-Primer.pdf,Spaceport-Licensing-Primer.pdf,application/pdf,501614,1f43ccd694d2ff70c10d8f58ff613ea8583406fbe9d9a71610da6a1faba488e3,FAA Handbooks,Pilot Handbook,https://www.faa.gov/space/office_spaceports,_downloads/FAA Handbooks/Spaceport-Licensing-Primer.pdf,ok
https://www.faa.gov/space/Notice_Revised_Factors_Optimization_of_National_Airspace_System.pdf,https://www.faa.gov/space/Notice_Revised_Factors_Optimization_of_National_Airspace_System.pdf,Notice_Revised_Factors_Optimization_of_National_Airspace_System.pdf,application/pdf,138605,86c83f59fa87a05e615c3ab7154f59798d70958061a99828cb010c691d9451eb,FAA Handbooks,Pilot Handbook,https://www.faa.gov/space/airspace_integration/,_downloads/FAA Handbooks/Notice_Revised_Factors_Optimization_of_National_Airspace_System.pdf,ok
https://www.faa.gov/sites/faa.gov/files/space/airspace_integration/Final_CSINAS_ConOps.pdf,https://www.faa.gov/sites/faa.gov/files/space/airspace_integration/Final_CSINAS_ConOps.pdf,Final_CSINAS_ConOps.pdf,application/pdf,3399318,dccd52a229f7de64cdcaebaa9913970434bdaafcd622cd18ddfd13b9952dae13,FAA Handbooks,Pilot Handbook,https://www.faa.gov/space/airspace_integration/,_downloads/FAA Handbooks/Final_CSINAS_ConOps.pdf,ok
https://www.faa.gov/sites/faa.gov/files/space/compliance_enforcement_mishap/701Complete.pdf,https://www.faa.gov/sites/faa.gov/files/space/compliance_enforcement_mishap/701Complete.pdf,701Complete.pdf,application/pdf,180069,e04210bc6ae35a3daff7b85f69d21d93e35416295b4db943987e9105309c6b34,FAA Handbooks,Pilot Handbook,https://www.faa.gov/space/compliance_enforcement_mishap,_downloads/FAA Handbooks/701Complete.pdf,ok
https://www.faa.gov/space/human_spaceflight/HSF-Safety-Record-Data.pdf,https://www.faa.gov/space/human_spaceflight/HSF-Safety-Record-Data.pdf,HSF-Safety-Record-Data.pdf,application/pdf,117268,3932e314c2c324741ffc69aa0872202580eb99173e34792df88cb47db5568f4c,FAA Handbooks,Pilot Handbook,https://www.faa.gov/space/human_spaceflight,_downloads/FAA Handbooks/HSF-Safety-Record-Data.pdf,ok
https://www.faa.gov/air-taxis/MCO_HITL_90_day_Report_Feb2026.pdf,https://www.faa.gov/air-taxis/MCO_HITL_90_day_Report_Feb2026.pdf,MCO_HITL_90_day_Report_Feb2026.pdf,application/pdf,1757494,5d429f8a10483f0a5fd15846ccd5eaf5c5e20fce565249739151ef4a8b6bc588,FAA Handbooks,Pilot Handbook,https://www.faa.gov/air-taxis,_downloads/FAA Handbooks/MCO_HITL_90_day_Report_Feb2026.pdf,ok
https://www.faa.gov/air-taxis/LAX_HITL_90_Day_Report_Feb2026.pdf,https://www.faa.gov/air-taxis/LAX_HITL_90_Day_Report_Feb2026.pdf,LAX_HITL_90_Day_Report_Feb2026.pdf,application/pdf,811107,36a460744e39e39d95beddf186ec05c84fdfc39d35896789fc2471333c1a25f5,FAA Handbooks,Pilot Handbook,https://www.faa.gov/air-taxis,_downloads/FAA Handbooks/LAX_HITL_90_Day_Report_Feb2026.pdf,ok
https://www.faa.gov/air-taxis/NAA-Network-Roadmap-Advanced-AirMobility-Aircraft-Type-Certification-Edition-April2025.pdf,https://www.faa.gov/air-taxis/NAA-Network-Roadmap-Advanced-AirMobility-Aircraft-Type-Certification-Edition-April2025.pdf,NAA-Network-Roadmap-Advanced-AirMobility-Aircraft-Type-Certification-Edition-April2025.pdf,application/pdf,6141940,9f4dc185fe8c53e719f100fb3eda7db379ccd1fc0421c2b664dacb04c8ef9119,FAA Handbooks,Pilot Handbook,https://www.faa.gov/air-taxis,_downloads/FAA Handbooks/NAA-Network-Roadmap-Advanced-AirMobility-Aircraft-Type-Certification-Edition-April2025.pdf,ok
https://www.faa.gov/air-taxis/NAA-Network-AAM-DOI-signed-by-CASA-TCCA-NZCAA-UKCAA-FAA-APR2025.pdf,https://www.faa.gov/air-taxis/NAA-Network-AAM-DOI-signed-by-CASA-TCCA-NZCAA-UKCAA-FAA-APR2025.pdf,NAA-Network-AAM-DOI-signed-by-CASA-TCCA-NZCAA-UKCAA-FAA-APR2025.pdf,application/pdf,341253,1fe2141df8605f26dd2db2479aebcf4d1eaac6b5b572471f1dc58977d5f9b925,FAA Handbooks,Pilot Handbook,https://www.faa.gov/air-taxis,_downloads/FAA Handbooks/NAA-Network-AAM-DOI-signed-by-CASA-TCCA-NZCAA-UKCAA-FAA-APR2025.pdf,ok
https://www.faa.gov/sites/faa.gov/files/UAS_how_to_label_Infographic.pdf,https://www.faa.gov/sites/faa.gov/files/UAS_how_to_label_Infographic.pdf,UAS_how_to_label_Infographic.pdf,application/pdf,7796750,a142598696b343832592e382d147371521bcd1519b3ed9d0988fa8d40d1dc4d4,FAA Handbooks,Pilot Handbook,https://www.faa.gov/uas/commercial_operators/,_downloads/FAA Handbooks/UAS_how_to_label_Infographic.pdf,ok
https://www.faa.gov/sites/faa.gov/files/uas/recreational_fliers/UAS_how_to_label_Infographic.pdf,https://www.faa.gov/sites/faa.gov/files/uas/recreational_fliers/UAS_how_to_label_Infographic.pdf,UAS_how_to_label_Infographic.pdf,application/pdf,11693080,a4303ea9b5a19ce86d17d93db285f8b364931d65145c31c7c6f09ec24df8ae94,FAA Handbooks,Pilot Handbook,https://www.faa.gov/uas/recreational_flyers,_downloads/FAA Handbooks/UAS_how_to_label_Infographic_1.pdf,ok
https://www.faa.gov/uas/resources/Drone_Normalization_Strategy_Report_Update_2026.pdf,https://www.faa.gov/uas/resources/Drone_Normalization_Strategy_Report_Update_2026.pdf,Drone_Normalization_Strategy_Report_Update_2026.pdf,application/pdf,2787118,79d6148f152520019efacb89dce781d10b48e1d804a4a82183c6e24bb73af167,FAA Handbooks,Pilot Handbook,https://www.faa.gov/uas/resources/,_downloads/FAA Handbooks/Drone_Normalization_Strategy_Report_Update_2026.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/00-80T-80.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/00-80T-80.pdf,00-80T-80.pdf,application/pdf,25973707,654cc1de8997930d3264b852dc2067572c3a050eba2f0e3971fed8b3f056e013,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/00-80T-80.pdf,ok
https://www.faa.gov/regulations_policies/handbooks_manuals/aviation/AFH_Addendum_(MOSAIC).pdf,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation/AFH_Addendum_(MOSAIC).pdf,AFH_Addendum_(MOSAIC).pdf,application/pdf,197928,9970b94215d752d1496e77b6c0233d592220ecc262f8d9c951f079f7587e3fcd,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/AFH_Addendum_(MOSAIC).pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/airship_pilot_manual.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/airship_pilot_manual.pdf,airship_pilot_manual.pdf,application/pdf,8815790,7a2070f3a58eca11d561047ef7d9cd4f0ad8f01a19e1aae00e948a4d8f9d8a22,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/airship_pilot_manual.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/airship_aerodynamics.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/airship_aerodynamics.pdf,airship_aerodynamics.pdf,application/pdf,6135696,8287c26f8dcbef029ae7ea5b098dead723ed78d11bfeb6b541c4b1317e87f8d0,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/airship_aerodynamics.pdf,ok
https://www.faa.gov/regulations_policies/handbooks_manuals/aviation/amtg_handbook.pdf,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation/amtg_handbook.pdf,amtg_handbook.pdf,application/pdf,92539602,0a39c01bbc454e77a49813cf27e2ef291756fa7111d9308bc290cd0eb71616fd,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/amtg_handbook.pdf,ok
https://www.faa.gov/regulations_policies/handbooks_manuals/aviation/FAA-H-8083-31B_Aviation_Maintenance_Technician_Handbook.pdf,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation/FAA-H-8083-31B_Aviation_Maintenance_Technician_Handbook.pdf,FAA-H-8083-31B_Aviation_Maintenance_Technician_Handbook.pdf,application/pdf,111959636,e5adb2696b545344b42bf7bf93c113ea94ff1456e8f8f772a6b6b02e243c4f13,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/FAA-H-8083-31B_Aviation_Maintenance_Technician_Handbook.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/balloon_safety_tips.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/balloon_safety_tips.pdf,balloon_safety_tips.pdf,application/pdf,195739,451623d3ba47c246b22100bbd84b12a4464e102d2db9e6dfbf330b07cc262104,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/balloon_safety_tips.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/powerlines_and_thunderstorms.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/powerlines_and_thunderstorms.pdf,powerlines_and_thunderstorms.pdf,application/pdf,308441,7ab1247da649e1f614fcdb00f547da06c9db59652f785bbf552f40a932a18941,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/powerlines_and_thunderstorms.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/FAA-H-8083-15B.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/FAA-H-8083-15B.pdf,FAA-H-8083-15B.pdf,application/pdf,0,15cbf13fef6bf9810ad38d1f5bbff318133554a6ca118c4474bc1760ad9059d5,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,,duplicate
https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/ifh_errata.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/ifh_errata.pdf,ifh_errata.pdf,application/pdf,15756,00a749c8422ab54d640ffd75821e549bf80df54f36e564b0c1d867f9f7a42c1b,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/ifh_errata.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/ifh_addendum.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/ifh_addendum.pdf,ifh_addendum.pdf,application/pdf,704458,78e39ec631b3fe23b2bde6c5667b2f808724bdbbfb804fc141dfe2887a210dc2,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/ifh_addendum.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/ifh_addendum_b.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/ifh_addendum_b.pdf,ifh_addendum_b.pdf,application/pdf,17224,67ffd25010fcaf178aa82cbce2e75b15244679acc17ff2ba3b019c823274882b,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/ifh_addendum_b.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/mc4_technical_manual.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/mc4_technical_manual.pdf,mc4_technical_manual.pdf,application/pdf,13895943,f3aac6690ceb4a48e44943a2457b75f237a26ed3b425e115e26c70bffea840e8,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/mc4_technical_manual.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/prh_change1.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/prh_change1.pdf,prh_change1.pdf,application/pdf,33634409,8896054143e75c0774ca34752d275b5f2d1bcacf2e379a29eab22f4faec24378,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/prh_change1.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/powered_parachute_handbook.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/powered_parachute_handbook.pdf,powered_parachute_handbook.pdf,application/pdf,63695957,5a2c22880af2f5f220bc92b8f033c9feb142cb6efe907c9976b51c3d7a97d475,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/powered_parachute_handbook.pdf,ok
https://www.faa.gov/regulations_policies/handbooks_manuals/aviation/PPC_HB_Addendum_(MOSAIC).pdf,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation/PPC_HB_Addendum_(MOSAIC).pdf,PPC_HB_Addendum_(MOSAIC).pdf,application/pdf,224414,a1d58f911d9309c86ee675c138267f975f5031635ce8406f2efa005990484386,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/PPC_HB_Addendum_(MOSAIC).pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/prh_change1_changes.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/prh_change1_changes.pdf,prh_change1_changes.pdf,application/pdf,4461962,95a8cd84d6a40413d9f30e846071758ffc04ead859d9632528b1d8e1561e9c89,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/prh_change1_changes.pdf,ok
https://www.faa.gov/regulations_policies/handbooks_manuals/aviation/PHAK_Addendum_(MOSAIC).pdf,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation/PHAK_Addendum_(MOSAIC).pdf,PHAK_Addendum_(MOSAIC).pdf,application/pdf,263376,1670b8454eb22c644a723b3f61a94daff3857c0d94710d6b5961fe29c0999b63,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/PHAK_Addendum_(MOSAIC).pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/faa-h-8083-19A.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/faa-h-8083-19A.pdf,faa-h-8083-19A.pdf,application/pdf,15472904,990f7e153f81b21d0d6eb0997a1d8e30918f8d0ec44cfe3912617fd83a4eb37b,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/faa-h-8083-19A.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/faa-h-8083-21.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/faa-h-8083-21.pdf,faa-h-8083-21.pdf,application/pdf,16922313,9fe65cde8a9bf9f067ecc4013799c3bc971df110267fb7d0f8cbbce20febf7cd,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/faa-h-8083-21.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/tips_on_mountain_flying.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/tips_on_mountain_flying.pdf,tips_on_mountain_flying.pdf,application/pdf,410918,7012b6d5676a94df0735bcb9c32d16ea237c4a943cad37ef52aba2a5caabda58,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/tips_on_mountain_flying.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/remote_pilot_study_guide.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/remote_pilot_study_guide.pdf,remote_pilot_study_guide.pdf,application/pdf,6730865,55d0e7772ecd16dc201f21b0286f9d7777f67e894a97a9b074fa27464903e05f,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/remote_pilot_study_guide.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/FAA-H-8083-5.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/FAA-H-8083-5.pdf,FAA-H-8083-5.pdf,application/pdf,67464992,497a3cab54df64309799e9ffa0ba312d0c99d959b1fb5927ff090b93189737f1,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/FAA-H-8083-5.pdf,ok
https://www.faa.gov/regulations_policies/handbooks_manuals/aviation/WSC_HB_Addendum_(MOSAIC).pdf,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation/WSC_HB_Addendum_(MOSAIC).pdf,WSC_HB_Addendum_(MOSAIC).pdf,application/pdf,610090,356a64dde59f437cded0e320f4e78e56e309b08492d7f51bbdae61d646c55dd3,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/WSC_HB_Addendum_(MOSAIC).pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/FAA-H-8083-1.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/handbooks_manuals/aviation/FAA-H-8083-1.pdf,FAA-H-8083-1.pdf,application/pdf,14879984,84015042cdf8f4ab46cfec8a55fd47e9c96cbe95b423f0f6cab14e4425079a10,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/FAA-H-8083-1.pdf,ok
https://www.faa.gov/regulations_policies/handbooks_manuals/aviation/Weight_Balance_HB_Addendum_(MOSAIC).pdf,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation/Weight_Balance_HB_Addendum_(MOSAIC).pdf,Weight_Balance_HB_Addendum_(MOSAIC).pdf,application/pdf,167693,c212f795d07b1afd374b57b01f7daf8badb0a7c4da71c6ad9bf1ec27a790421e,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation,_downloads/FAA Handbooks/Weight_Balance_HB_Addendum_(MOSAIC).pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/contrails.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/contrails.pdf,contrails.pdf,application/pdf,1640929,f301e272a278bec5976d8534d521a77c1e74d06f4eeaf5969e521f5d09cc3a14,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/policy_guidance/envir_policy,_downloads/FAA Handbooks/contrails.pdf,ok
https://www.faa.gov/sites/faa.gov/files/about/office_org/headquarters_offices/apl/ACCRI_Report_final.pdf,https://www.faa.gov/sites/faa.gov/files/about/office_org/headquarters_offices/apl/ACCRI_Report_final.pdf,ACCRI_Report_final.pdf,application/pdf,2336420,54ec25cf9ac8759c2df23966e745fca166716d2542b1b7e5ba224b3793268bb7,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/policy_guidance/envir_policy,_downloads/FAA Handbooks/ACCRI_Report_final.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/Primer_Jan2015.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/Primer_Jan2015.pdf,Primer_Jan2015.pdf,application/pdf,1032306,75a2061983592b7274f95cc5773d1fe750bedcd70114fc372f1e82595a66c432,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/policy_guidance/envir_policy,_downloads/FAA Handbooks/Primer_Jan2015.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/FAA1976NoisePolicy.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/FAA1976NoisePolicy.pdf,FAA1976NoisePolicy.pdf,application/pdf,221490,d9dd3c70f19c8c6db8b6dc4ffd10c779ec7729a27a094495de4eec5ce76c0363,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/policy_guidance/envir_policy,_downloads/FAA Handbooks/FAA1976NoisePolicy.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/CPG.doc,https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/CPG.doc,CPG.doc,application/msword,35328,a9fd48a562f7fd2604c27bccdad02c7f470a8fad193ba2bfc85d33db6f6deca9,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/policy_guidance/envir_policy,_downloads/FAA Handbooks/CPG.doc,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/catex.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/catex.pdf,catex.pdf,application/pdf,5713909,4250c9442ad98aaac471e6c8834ca0b2b77fd20f2e072687f2a39cbc94d2d815,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/policy_guidance/envir_policy,_downloads/FAA Handbooks/catex.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/FAA_NoiseComplaintPolicy_191204_FNL.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/FAA_NoiseComplaintPolicy_191204_FNL.pdf,FAA_NoiseComplaintPolicy_191204_FNL.pdf,application/pdf,109695,ae8c4c2f28396171b0c22a78e0e823ccc3e1715fca98c8a17539bc77bb1e983e,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/policy_guidance/envir_policy,_downloads/FAA Handbooks/FAA_NoiseComplaintPolicy_191204_FNL.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/av(E).pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/av(E).pdf,av(E).pdf,application/pdf,363627,65e5f186a537f0195beabfb61bd602fa028897cc473ab6b019b71e8b142c0517,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/policy_guidance/envir_policy,_downloads/FAA Handbooks/av(E).pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/sig-prog-rep-la-helicopter-noise.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/sig-prog-rep-la-helicopter-noise.pdf,sig-prog-rep-la-helicopter-noise.pdf,application/pdf,72184,33aeaa3c61b37fedaf9372750bc468ea3f19b106cea0f36c825ef6dfb284148f,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/policy_guidance/envir_policy,_downloads/FAA Handbooks/sig-prog-rep-la-helicopter-noise.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/04Nov-30-RTC.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/04Nov-30-RTC.pdf,04Nov-30-RTC.pdf,application/pdf,803122,61733a19ce0fd9ab1ee5315ec8a6ff655b2a6fa14d5cb854f53e20b4b4fb9c70,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/policy_guidance/envir_policy,_downloads/FAA Handbooks/04Nov-30-RTC.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/Aviationclimworkshop-finalsummary.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/Aviationclimworkshop-finalsummary.pdf,Aviationclimworkshop-finalsummary.pdf,application/pdf,636525,3b3aad68c19b3b6fbe70e23d394ff2f9b16c94892248492cdba3f669618889e3,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/policy_guidance/envir_policy,_downloads/FAA Handbooks/Aviationclimworkshop-finalsummary.pdf,ok
https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/Aviationclimworkshop-final.pdf,https://www.faa.gov/sites/faa.gov/files/regulations_policies/policy_guidance/envir_policy/Aviationclimworkshop-final.pdf,Aviationclimworkshop-final.pdf,application/pdf,1733889,b72bd42cd46f0c96c2b766e40f7fbb07b1e9627dde72d0c5bdb6344947d748ae,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/policy_guidance/envir_policy,_downloads/FAA Handbooks/Aviationclimworkshop-final.pdf,ok
https://www.faa.gov/regulations_policies/handbooks_manuals/aviation/faa-h-8083-25c.pdf,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation/faa-h-8083-25c.pdf,faa-h-8083-25c.pdf,application/pdf,77598564,247929cace0ab56b376e683eba540cc4c8f39f199ab35414e8b604e24f395cb7,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulations_policies/handbooks_manuals/aviation/phak,_downloads/FAA Handbooks/faa-h-8083-25c.pdf,ok
https://www.faa.gov/sites/faa.gov/files/01_phak_front.pdf,https://www.faa.gov/sites/faa.gov/files/01_phak_front.pdf,01_phak_front.pdf,application/pdf,771598,69fa639666f941a5b6ad9f532247e12acc9806c7ad93551b1f52c501d78714fd,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulationspolicies/handbooksmanuals/aviation/phak/front-matter,_downloads/FAA Handbooks/01_phak_front.pdf,ok
https://www.faa.gov/sites/faa.gov/files/02_phak_toc.pdf,https://www.faa.gov/sites/faa.gov/files/02_phak_toc.pdf,02_phak_toc.pdf,application/pdf,382583,f6128a3f2ffb98c5b22b0874b48f81e725fb48ebe91c08f8a6da151d06739bf3,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulationspolicies/handbooksmanuals/aviation/phak/table-contents,_downloads/FAA Handbooks/02_phak_toc.pdf,ok
https://www.faa.gov/sites/faa.gov/files/03_phak_ch1.pdf,https://www.faa.gov/sites/faa.gov/files/03_phak_ch1.pdf,03_phak_ch1.pdf,application/pdf,23031100,469b6e83b90e6b9e4aa0d6ba431c725e18643bb3ae7a32e96633f932a9eb70b3,FAA Handbooks,Pilot Handbook,https://www.faa.gov/regulationspolicies/handbooksmanuals/aviation/phak/chapter-1-introduction-flying,_downloads/FAA Handbooks/03_phak_ch1.pdf,ok
